id  |               frame_id               | camera_id  |          captured_at          | x1  | y1  | x2  | y2  | confidence 
 477 | d35092d0-e4a1-4680-a930-3ab51f5da411 | cam-tcp-01 | 2026-06-15 04:12:38.147457+00 |   3 |  85 | 619 | 479 |     0.9152
 476 | 26569a37-ddd6-4b3a-bb90-f50bcc793b89 | cam-tcp-01 | 2026-06-15 04:12:37.924667+00 |  39 |  85 | 619 | 479 |     0.9016
 475 | 0f22bd9e-a1b1-4bcd-9c5e-b4391c467fbc | cam-tcp-01 | 2026-06-15 04:12:37.733333+00 |  30 |  84 | 617 | 479 |     0.9057
 474 | 1254e3b2-e0cf-4b7c-8bad-b199428112fc | cam-tcp-01 | 2026-06-15 04:12:37.52999+00  |  32 |  84 | 615 | 479 |     0.8923
 473 | c065a5ff-f170-4751-afdf-cb87e9c858c9 | cam-tcp-01 | 2026-06-15 04:12:37.329205+00 |  26 |  82 | 613 | 479 |     0.9014
 472 | f6d9d153-0188-4cc6-a5b1-98635efd9587 | cam-tcp-01 | 2026-06-15 04:12:37.127758+00 |   2 |  85 | 603 | 479 |     0.8905
 471 | 4d49472c-d6a2-4369-9773-90bc045013a9 | cam-tcp-01 | 2026-06-15 04:12:36.927126+00 |  28 |  85 | 607 | 479 |     0.8901
 470 | 7870eada-3e84-42bf-b848-7f5132044fdb | cam-tcp-01 | 2026-06-15 04:12:36.718081+00 |  38 |  85 | 601 | 479 |     0.8829
 469 | 66724244-3bc8-4e98-a710-a5a6bd08a4c0 | cam-tcp-01 | 2026-06-15 04:12:36.522277+00 |  29 |  86 | 601 | 479 |     0.8829
 468 | 31b6308c-9ef9-4f87-9196-9bdda3cb40bc | cam-tcp-01 | 2026-06-15 04:12:36.321155+00 |  28 |  84 | 608 | 479 |     0.8891
 467 | f6f31aae-ec3a-48b5-88c1-5cac53a2c4cb | cam-tcp-01 | 2026-06-15 04:12:36.1181+00   |  28 |  84 | 603 | 479 |     0.8863
 466 | d48c337f-3976-4363-87e9-e145127b0b09 | cam-tcp-01 | 2026-06-15 04:12:35.917639+00 |  24 |  84 | 603 | 479 |     0.8943
 465 | fbe14264-c838-457b-96fa-9a29da83a7d6 | cam-tcp-01 | 2026-06-15 04:12:35.729887+00 |   3 |  83 | 601 | 479 |     0.8869
 464 | bf3021ef-bf34-4b45-8a4d-0ae577433fe8 | cam-tcp-01 | 2026-06-15 04:12:35.529636+00 |  19 |  85 | 600 | 479 |     0.8706
 463 | 6417ce22-7d26-45b1-a22f-130810fe70d6 | cam-tcp-01 | 2026-06-15 04:12:35.329386+00 |  18 |  84 | 611 | 479 |     0.8818
 462 | 915fc07e-7ef0-41e2-b3d2-4211aa1feac9 | cam-tcp-01 | 2026-06-15 04:12:35.125849+00 |  26 |  85 | 609 | 479 |     0.9009
 461 | f837ae80-dd7f-494c-b950-2eeed09896ce | cam-tcp-01 | 2026-06-15 04:12:34.931387+00 |  22 |  82 | 609 | 479 |     0.8744
 460 | 19fe6dd8-1940-4b7c-ae93-a75ca7e0f5e0 | cam-tcp-01 | 2026-06-15 04:12:34.723012+00 |  35 |  85 | 607 | 479 |     0.8853
 459 | 4d82fabe-8860-42bc-9163-d97b7429db94 | cam-tcp-01 | 2026-06-15 04:12:34.519074+00 |   2 |  84 | 603 | 479 |     0.8919
 458 | 4f90b8db-cb11-474e-851a-1738e3a54038 | cam-tcp-01 | 2026-06-15 04:12:34.318236+00 |  27 |  85 | 610 | 479 |     0.8896
 457 | acae3014-1129-4598-939e-c7dd3215c68c | cam-tcp-01 | 2026-06-15 04:12:34.115714+00 |  29 |  85 | 612 | 479 |     0.8977
 456 | 0c24ec59-f73f-4889-b0e8-45f5dc41a981 | cam-tcp-01 | 2026-06-15 04:12:33.908163+00 |  19 |  84 | 605 | 479 |     0.8713
 455 | fdb8dc7d-a5ca-487a-b9f1-0dd1e2170385 | cam-tcp-01 | 2026-06-15 04:12:33.714296+00 |   1 |  85 | 603 | 479 |     0.8744
 454 | a4bdca99-680e-4a63-8abc-1a88843b5349 | cam-tcp-01 | 2026-06-15 04:12:33.498178+00 |   3 |  84 | 600 | 479 |     0.8663
 453 | 7dcdaa2e-1b43-469a-ba48-ea98650687d2 | cam-tcp-01 | 2026-06-15 04:12:33.297302+00 |  16 |  84 | 596 | 479 |     0.8757
 452 | 135dbac1-0cb2-4a79-8771-73ef1b988e96 | cam-tcp-01 | 2026-06-15 04:12:33.105429+00 |   0 |  84 | 598 | 479 |     0.8816
 451 | f591043d-50a9-47e1-97a7-e71294927640 | cam-tcp-01 | 2026-06-15 04:12:32.912791+00 |  11 |  83 | 596 | 479 |     0.8903
 450 | 5d8814b3-54be-488c-83d1-141e246c77cf | cam-tcp-01 | 2026-06-15 04:12:32.706194+00 |  21 |  83 | 594 | 479 |       0.89
 449 | 0c9da871-d05c-4b42-8e69-8e155c17be14 | cam-tcp-01 | 2026-06-15 04:12:32.502003+00 |  24 |  84 | 598 | 479 |      0.892
 448 | da3838b1-a5d0-4d66-a83f-bc25e9c66ace | cam-tcp-01 | 2026-06-15 04:12:32.311728+00 |  21 |  84 | 613 | 479 |     0.8846
 447 | 4ea57aba-27d3-4b67-acbd-f853da523e27 | cam-tcp-01 | 2026-06-15 04:12:32.086842+00 |  16 |  84 | 602 | 479 |     0.8827
 446 | 07537448-90bc-48ed-ba12-939014094985 | cam-tcp-01 | 2026-06-15 04:12:31.885434+00 |  18 |  87 | 603 | 479 |     0.8993
 445 | a607435f-53c1-497a-b29e-da1071e10b15 | cam-tcp-01 | 2026-06-15 04:12:31.681376+00 |  12 |  88 | 594 | 479 |     0.8957
 444 | bdc0daa7-8377-4ac5-9ef7-94101596a168 | cam-tcp-01 | 2026-06-15 04:12:31.502907+00 |  13 |  88 | 599 | 479 |     0.8953
 443 | b8459d56-f6c1-41c3-a125-e9f527c46f0d | cam-tcp-01 | 2026-06-15 04:12:31.276496+00 |  12 |  88 | 598 | 479 |     0.9066
 442 | 8568620c-9a87-4381-835d-34a5875a6561 | cam-tcp-01 | 2026-06-15 04:12:31.097665+00 |  21 |  86 | 601 | 480 |     0.8929
 441 | cdf39235-e9d1-4285-b077-cfbbf300ff54 | cam-tcp-01 | 2026-06-15 04:12:30.877681+00 |  21 |  84 | 585 | 479 |      0.895
 440 | 76c75d4d-97a7-4b30-9759-6358ade38a14 | cam-tcp-01 | 2026-06-15 04:12:30.650001+00 |  16 |  85 | 572 | 479 |     0.8971
 439 | f1aa9365-0ec1-48c0-9809-f9c170900bf6 | cam-tcp-01 | 2026-06-15 04:12:30.44064+00  |  12 |  83 | 558 | 479 |     0.8914
 438 | 293e7b43-45a5-42af-861d-7dde3e6b2e0c | cam-tcp-01 | 2026-06-15 04:12:30.2488+00   |   8 |  83 | 560 | 479 |      0.901
 437 | f951595b-b245-49de-b352-c123bfa83e0b | cam-tcp-01 | 2026-06-15 04:12:30.017343+00 |  11 |  83 | 559 | 479 |     0.8893
 436 | 6157499c-795b-46ff-bb69-5c8a5f0a6c2f | cam-tcp-01 | 2026-06-15 04:12:29.817851+00 |   8 |  84 | 558 | 479 |      0.897
 435 | 9aca92d3-f160-44db-80b9-8db1776c390c | cam-tcp-01 | 2026-06-15 04:12:29.618908+00 |  20 |  83 | 561 | 479 |     0.8894
 434 | 53adaf39-1448-4c19-89b4-c0d4f345d863 | cam-tcp-01 | 2026-06-15 04:12:29.427049+00 |  15 |  84 | 560 | 479 |     0.9011
 433 | 10d8c132-fa3b-4ae4-9148-7a06a5e48621 | cam-tcp-01 | 2026-06-15 04:12:29.215678+00 |   8 |  83 | 561 | 479 |     0.9014
 432 | b3377c3f-4330-421c-a9a9-be721405fc4c | cam-tcp-01 | 2026-06-15 04:12:29.004072+00 |  12 |  85 | 564 | 479 |     0.8976
 431 | f1f82762-694c-4659-a0c9-7ac91438ddd7 | cam-tcp-01 | 2026-06-15 04:12:28.795795+00 |  11 |  85 | 560 | 479 |     0.9029
 430 | b8b0cf00-4640-4b0a-acfa-e07d010e15a5 | cam-tcp-01 | 2026-06-15 04:12:28.550024+00 |   9 |  85 | 565 | 479 |     0.8965
 429 | 3ea6c6ae-501f-42e3-be1e-2ddc6dd540a9 | cam-tcp-01 | 2026-06-15 04:12:28.335663+00 |  15 |  84 | 562 | 479 |     0.8986
 428 | f32f2ca1-e52c-4856-868e-5eb1451a073c | cam-tcp-01 | 2026-06-15 04:12:28.132037+00 |   5 |  85 | 558 | 479 |     0.8944
 427 | 661cad0c-5dcd-4828-821f-3daf39748ecf | cam-tcp-01 | 2026-06-15 04:12:27.932349+00 |  13 |  84 | 560 | 479 |     0.8951
 426 | b41c4db1-c31b-4b9c-99ba-8506f603c7f6 | cam-tcp-01 | 2026-06-15 04:12:27.728728+00 |   9 |  87 | 559 | 479 |     0.8996
 425 | f1a98f98-1645-4366-9e6f-d8d5c785c7ab | cam-tcp-01 | 2026-06-15 04:12:27.529696+00 |  15 |  88 | 559 | 479 |     0.8967
 424 | aa0044c8-3c2b-4505-83e7-f5566f49029a | cam-tcp-01 | 2026-06-15 04:12:27.298801+00 |  13 |  85 | 558 | 479 |     0.8928
 423 | 4f04f3b7-a007-4b46-88c4-def93cbd4db4 | cam-tcp-01 | 2026-06-15 04:12:27.090284+00 |  21 |  90 | 558 | 479 |     0.9065
 422 | 6c455530-7343-4326-a463-2c8aa1b82bf5 | cam-tcp-01 | 2026-06-15 04:12:26.889626+00 |  11 |  88 | 554 | 479 |     0.9067
 421 | 4bf60973-ea1d-4260-ae7b-6b96ef8f2e6d | cam-tcp-01 | 2026-06-15 04:12:26.690012+00 |   3 |  86 | 561 | 479 |     0.9026
 420 | 3d0702be-4557-4249-8842-baa8874fcb55 | cam-tcp-01 | 2026-06-15 04:12:26.499236+00 |   7 |  90 | 560 | 479 |     0.9074
 419 | 68be2093-a3f9-4004-a41a-d150548eae11 | cam-tcp-01 | 2026-06-15 04:12:26.313562+00 |   9 |  90 | 566 | 479 |     0.8959
 418 | 8df04698-aed3-406c-af3e-6fdceaef5fe7 | cam-tcp-01 | 2026-06-15 04:12:26.153413+00 |  18 |  92 | 562 | 479 |     0.8928
 417 | b38bce24-fc75-4093-a1f0-db6bc288fb7a | cam-tcp-01 | 2026-06-15 04:12:25.888755+00 |  11 |  89 | 556 | 479 |     0.8907
 416 | d4d86d78-1410-4ab3-a5eb-244570030e48 | cam-tcp-01 | 2026-06-15 04:12:25.694292+00 |  26 |  90 | 553 | 479 |      0.899
 415 | b4407e72-873b-4182-ae1c-6eb682a5da0b | cam-tcp-01 | 2026-06-15 04:12:25.484675+00 |  13 |  88 | 555 | 479 |     0.9008
 414 | e67ec95b-9497-4bca-9657-372778d04e46 | cam-tcp-01 | 2026-06-15 04:12:25.278055+00 |  16 |  84 | 549 | 479 |     0.9039
 413 | 76a338e8-0b71-45a9-bfd6-05cc83d3b6ac | cam-tcp-01 | 2026-06-15 04:12:25.082107+00 |  10 |  81 | 549 | 479 |     0.8781
 412 | ced76e8a-572f-4440-ab91-d3462fd026de | cam-tcp-01 | 2026-06-15 04:12:24.883708+00 |  21 |  78 | 553 | 479 |     0.7961
 411 | 14f9d7be-271f-410a-b386-9d9bf7507321 | cam-tcp-01 | 2026-06-15 04:12:24.682859+00 |  45 |  85 | 537 | 479 |     0.8289
 410 | 23ec78c9-1fc0-44c5-844f-7709159b4363 | cam-tcp-01 | 2026-06-15 04:12:24.479849+00 |  58 |  91 | 538 | 479 |      0.767
 409 | cc8ea12a-0741-43ac-9794-f45a02d24200 | cam-tcp-01 | 2026-06-15 04:12:24.277426+00 |  62 |  92 | 533 | 479 |     0.6864
 408 | d351caa2-b4a5-4c8f-8324-0caa3a613fe0 | cam-tcp-01 | 2026-06-15 04:12:24.075366+00 |  46 |  97 | 569 | 479 |     0.5948
 407 | 4326453b-bf90-4aa9-b974-aa444225b7f0 | cam-tcp-01 | 2026-06-15 04:12:23.889066+00 |  27 |  93 | 530 | 479 |     0.7459
 406 | e90cfba0-d819-465d-8d5c-48628af393c3 | cam-tcp-01 | 2026-06-15 04:12:23.682448+00 |  58 |  90 | 533 | 479 |     0.6818
 405 | 97362fa4-216d-44a1-b0cf-fc80758070af | cam-tcp-01 | 2026-06-15 04:12:23.483344+00 |  45 |  93 | 530 | 479 |     0.7614
 404 | b28d8702-16dd-482f-9a7f-19dc108a5ca6 | cam-tcp-01 | 2026-06-15 04:12:23.275463+00 |  52 |  89 | 531 | 479 |     0.7787
 403 | f4dc207d-7e0c-405b-9ae4-460d80fc80cd | cam-tcp-01 | 2026-06-15 04:12:23.074708+00 |  16 |  89 | 527 | 479 |     0.8076
 402 | ca243777-5e8d-4c32-9702-17efe48fdfe6 | cam-tcp-01 | 2026-06-15 04:12:22.875263+00 |  34 |  92 | 540 | 479 |     0.8151
 401 | e0547cf4-174d-42f7-be52-53bd63252492 | cam-tcp-01 | 2026-06-15 04:12:22.685808+00 |  12 |  86 | 520 | 479 |     0.8212
 400 | 607836c7-0de0-49d6-af9a-fd813680e217 | cam-tcp-01 | 2026-06-15 04:12:22.473048+00 |  34 |  89 | 540 | 479 |     0.8379
 399 | 220fc478-046d-4737-9df2-1ed8c57be310 | cam-tcp-01 | 2026-06-15 04:12:22.270345+00 |   8 |  86 | 520 | 479 |     0.8588
 398 | cd44cde7-0f6a-41bf-bae0-9dd4be99b3cb | cam-tcp-01 | 2026-06-15 04:12:22.070148+00 |  14 |  84 | 523 | 479 |     0.8446
 397 | 5dc5ac73-bb9a-427d-8420-c741c0eda911 | cam-tcp-01 | 2026-06-15 04:12:21.871397+00 |  14 |  86 | 530 | 479 |     0.8256
 396 | 7517c8f5-aa74-42d8-86a3-3c890e3ab3e4 | cam-tcp-01 | 2026-06-15 04:12:21.648014+00 |  41 |  86 | 535 | 479 |     0.8233
 395 | dcb197da-57a5-4c79-8f14-636418e9db4e | cam-tcp-01 | 2026-06-15 04:12:21.474744+00 |  54 |  87 | 536 | 479 |     0.8169
 394 | ad294666-3c2d-4200-bbea-5746834e343a | cam-tcp-01 | 2026-06-15 04:12:21.243775+00 |  61 |  90 | 537 | 479 |     0.8145
 393 | 483d8638-f9a7-4a3c-a3e5-4f11ec510d06 | cam-tcp-01 | 2026-06-15 04:12:21.050245+00 |  30 |  90 | 538 | 479 |     0.8067
 392 | 8711970a-b917-4f58-bf15-564481b7fb52 | cam-tcp-01 | 2026-06-15 04:12:20.844502+00 |  44 |  89 | 536 | 479 |     0.8206
 391 | e0a10630-603a-435f-a9b8-1b184f380c7f | cam-tcp-01 | 2026-06-15 04:12:20.670904+00 |  50 |  93 | 532 | 479 |     0.8339
 390 | 61d1ecdc-8a6d-4f34-8ae7-259c9e40d8b2 | cam-tcp-01 | 2026-06-15 04:12:20.41943+00  |  47 |  89 | 535 | 479 |     0.8538
 389 | ba6d883e-5afe-43b8-8fd8-e0ddd95ab029 | cam-tcp-01 | 2026-06-15 04:12:20.220611+00 |  25 |  86 | 524 | 480 |     0.8294
 388 | 40d4e544-cd64-4344-94d2-04c670b038be | cam-tcp-01 | 2026-06-15 04:12:20.013996+00 |  34 |  84 | 527 | 479 |     0.8619
 387 | f85ddc0f-a518-4f30-adb7-52396ef045e3 | cam-tcp-01 | 2026-06-15 04:12:19.811958+00 |  25 |  87 | 522 | 479 |      0.888
 386 | bf118fed-85fc-4afd-a0d3-ddf384c31e17 | cam-tcp-01 | 2026-06-15 04:12:19.58466+00  |  30 |  86 | 531 | 479 |     0.8803
 385 | ced70c79-8d1a-4ffa-9c7c-d38b30d7b31c | cam-tcp-01 | 2026-06-15 04:12:19.369973+00 |  25 |  88 | 530 | 479 |      0.894
 384 | f37d6c35-c89a-48f9-af12-cc2c573d71de | cam-tcp-01 | 2026-06-15 04:12:19.165463+00 |  40 |  89 | 532 | 479 |     0.8488
 383 | f40f2fec-88b2-4063-bf02-60ed9b2fc006 | cam-tcp-01 | 2026-06-15 04:12:18.96422+00  |  39 |  89 | 569 | 479 |     0.8614
 382 | 87a25bf5-b5d2-4ffe-9673-9bca6eebcee8 | cam-tcp-01 | 2026-06-15 04:12:18.769994+00 |  24 |  87 | 561 | 479 |     0.9042
 381 | 1e6cd83d-309f-4d6a-bf1d-2ce89dbc843c | cam-tcp-01 | 2026-06-15 04:12:18.561418+00 |  47 |  85 | 576 | 479 |     0.7405
 380 | dead58e4-be7e-4cb8-b8f5-77ac1ad23265 | cam-tcp-01 | 2026-06-15 04:12:18.362107+00 |  81 |  84 | 567 | 479 |     0.8381
 379 | 51115a48-c446-44f2-bb62-a24a2c582018 | cam-tcp-01 | 2026-06-15 04:12:18.160436+00 |  91 |  84 | 625 | 479 |     0.8868
 378 | 9d132aa9-58f1-4e5d-8809-dd2e5dd78f95 | cam-tcp-01 | 2026-06-15 04:12:17.960535+00 |  68 |  83 | 580 | 479 |     0.8547
 377 | 4b517800-dd2b-4391-82de-f593ff158052 | cam-tcp-01 | 2026-06-15 04:12:17.758826+00 |  81 |  83 | 568 | 479 |     0.8091
 376 | 1d9402c3-a711-4439-b699-4a26c318157c | cam-tcp-01 | 2026-06-15 04:12:17.559048+00 |  41 |  88 | 612 | 479 |     0.8384
 375 | abede8ce-88ba-4b21-b059-2606fda582c9 | cam-tcp-01 | 2026-06-15 04:12:17.361904+00 |  58 |  87 | 588 | 479 |     0.8779
 374 | 9b011dda-2a6b-4ac3-b674-4136cd540631 | cam-tcp-01 | 2026-06-15 04:12:17.158553+00 |  45 |  86 | 597 | 479 |     0.8713
 373 | fcb09605-7147-499e-b4da-59dae757ef16 | cam-tcp-01 | 2026-06-15 04:12:16.987742+00 |  58 |  84 | 590 | 479 |     0.8697
 372 | 94d94c55-31cc-479a-8122-23cc07a79192 | cam-tcp-01 | 2026-06-15 04:12:16.796778+00 | 594 | 348 | 639 | 479 |     0.5684
 371 | 94d94c55-31cc-479a-8122-23cc07a79192 | cam-tcp-01 | 2026-06-15 04:12:16.796778+00 |  42 |  87 | 597 | 479 |     0.8717
 370 | 4c6dcaed-9042-44f8-be86-1888eb6fcebd | cam-tcp-01 | 2026-06-15 04:12:16.469182+00 | 594 | 346 | 639 | 479 |     0.6386
 369 | 4c6dcaed-9042-44f8-be86-1888eb6fcebd | cam-tcp-01 | 2026-06-15 04:12:16.469182+00 |  52 |  85 | 592 | 479 |     0.8846
 367 | 021606ad-2161-46d6-8acb-d5bfeec78193 | cam-tcp-01 | 2026-06-15 04:12:16.266509+00 |  38 |  85 | 592 | 479 |     0.8708
 368 | 021606ad-2161-46d6-8acb-d5bfeec78193 | cam-tcp-01 | 2026-06-15 04:12:16.266509+00 | 594 | 343 | 639 | 479 |     0.5693
 366 | fc1c719c-0ca7-4a6a-b406-04d9360deb80 | cam-tcp-01 | 2026-06-15 04:12:16.070086+00 | 595 | 340 | 639 | 479 |      0.689
 365 | fc1c719c-0ca7-4a6a-b406-04d9360deb80 | cam-tcp-01 | 2026-06-15 04:12:16.070086+00 |  32 |  86 | 583 | 479 |     0.8719
 364 | 37e4dc70-9970-45eb-a14a-c014e43f25db | cam-tcp-01 | 2026-06-15 04:12:15.865461+00 | 596 | 342 | 639 | 479 |     0.5754
 363 | 37e4dc70-9970-45eb-a14a-c014e43f25db | cam-tcp-01 | 2026-06-15 04:12:15.865461+00 |  35 |  84 | 585 | 479 |     0.8877
 362 | b370d06e-c9d8-4bb1-a432-1a10b129bfde | cam-tcp-01 | 2026-06-15 04:12:15.657576+00 | 595 | 343 | 639 | 479 |     0.5954
 361 | b370d06e-c9d8-4bb1-a432-1a10b129bfde | cam-tcp-01 | 2026-06-15 04:12:15.657576+00 |  47 |  86 | 589 | 479 |     0.8988
 360 | d9dd472a-b92e-4a89-84c7-3c5f3f4df17f | cam-tcp-01 | 2026-06-15 04:12:15.462142+00 | 590 | 343 | 639 | 479 |     0.6637
 359 | d9dd472a-b92e-4a89-84c7-3c5f3f4df17f | cam-tcp-01 | 2026-06-15 04:12:15.462142+00 |  39 |  86 | 592 | 479 |     0.9084
 358 | ba66782c-8800-46c6-8e64-b1b49ded6881 | cam-tcp-01 | 2026-06-15 04:12:15.253777+00 | 592 | 343 | 639 | 479 |     0.6241
 357 | ba66782c-8800-46c6-8e64-b1b49ded6881 | cam-tcp-01 | 2026-06-15 04:12:15.253777+00 |  29 |  87 | 602 | 479 |     0.8941
 355 | 428a64b8-8edf-45c8-af69-e927c49c6f3f | cam-tcp-01 | 2026-06-15 04:12:15.065704+00 |  39 |  85 | 606 | 479 |     0.9025
 356 | 428a64b8-8edf-45c8-af69-e927c49c6f3f | cam-tcp-01 | 2026-06-15 04:12:15.065704+00 | 595 | 341 | 639 | 479 |     0.6851
 354 | 3b793626-a6c3-4eed-9bed-7ec7170aa032 | cam-tcp-01 | 2026-06-15 04:12:14.791365+00 |  44 |  85 | 613 | 479 |     0.9022
 353 | 9dc579fe-b7ea-4a7a-982c-d081aabb659d | cam-tcp-01 | 2026-06-15 04:12:14.773572+00 |  39 |  84 | 585 | 479 |     0.8977
 352 | 2130067c-bc56-4edf-ab9e-9fe1a1f36a03 | cam-tcp-01 | 2026-06-15 04:03:40.043448+00 | 173 | 178 | 490 | 479 |     0.5536
 351 | 3a9cffba-e6fd-4b68-88a4-d6e355793181 | cam-tcp-01 | 2026-06-15 04:03:39.841525+00 | 179 | 176 | 442 | 479 |     0.7449
 350 | 0308cc8b-687f-4115-894c-24faee8afcbf | cam-tcp-01 | 2026-06-15 04:03:39.639248+00 | 188 | 176 | 454 | 479 |      0.693
 349 | 0c22d250-5f05-477e-826d-f96417036f5f | cam-tcp-01 | 2026-06-15 04:03:39.448866+00 | 197 | 175 | 447 | 479 |     0.7621
 348 | f0d101b0-0356-4151-a06a-ff981b4b45d9 | cam-tcp-01 | 2026-06-15 04:03:39.243802+00 | 195 | 176 | 462 | 479 |     0.6852
 347 | 7fc91cb9-f116-4df4-89e5-b55ac9d0b3e7 | cam-tcp-01 | 2026-06-15 04:03:39.035916+00 | 197 | 175 | 465 | 479 |     0.7276
 346 | 08d0bf51-3921-4949-a3cb-191096dd499e | cam-tcp-01 | 2026-06-15 04:03:38.836608+00 | 196 | 175 | 477 | 479 |     0.6928
 345 | 3c1bae7a-fdad-4903-9b0f-48e5aa3fc76e | cam-tcp-01 | 2026-06-15 04:03:38.637748+00 | 195 | 177 | 460 | 479 |     0.6938
 344 | 83f755f4-7096-4bd7-a86b-6de0ce0815aa | cam-tcp-01 | 2026-06-15 04:03:38.44245+00  | 195 | 176 | 516 | 479 |     0.6965
 343 | e78b881c-a69a-4e70-83ac-06f8de727b8f | cam-tcp-01 | 2026-06-15 04:03:38.231871+00 | 191 | 174 | 455 | 479 |     0.7482
 342 | 9cbcd8d3-4ca1-407f-b12c-69cc17f6c3b7 | cam-tcp-01 | 2026-06-15 04:03:38.044681+00 | 189 | 176 | 453 | 479 |     0.7736
 341 | 9e3fde54-78b1-42eb-bfaa-c1ea0e9e8139 | cam-tcp-01 | 2026-06-15 04:03:37.838808+00 | 191 | 173 | 446 | 479 |     0.7195
 340 | 5138f5fa-b7f5-4484-9857-fd8f37b1bae0 | cam-tcp-01 | 2026-06-15 04:03:37.633804+00 | 188 | 175 | 445 | 479 |     0.7568
 339 | 08ce8663-276c-414f-83a4-837f3d92209f | cam-tcp-01 | 2026-06-15 04:03:37.43425+00  | 187 | 176 | 443 | 479 |     0.7596
 338 | 2751a009-91a7-49bc-a814-9da2a7d4da8e | cam-tcp-01 | 2026-06-15 04:03:37.226122+00 | 181 | 175 | 438 | 479 |     0.7284
 337 | ee06058a-326c-4b71-9ac9-7aa01f8be051 | cam-tcp-01 | 2026-06-15 04:03:37.024345+00 | 175 | 176 | 439 | 479 |      0.688
 336 | 17372211-21e1-4ff9-91c2-ee0568b4f69b | cam-tcp-01 | 2026-06-15 04:03:36.832717+00 | 174 | 176 | 442 | 479 |      0.757
 335 | ea48aa07-0b5a-4f1e-b7df-2e3354f5e84f | cam-tcp-01 | 2026-06-15 04:03:36.624154+00 | 187 | 175 | 444 | 479 |     0.8157
 334 | a503c40f-a3c5-4df5-8008-955f6c26e081 | cam-tcp-01 | 2026-06-15 04:03:36.418687+00 | 195 | 177 | 525 | 479 |      0.706
 333 | 7a6e4c43-d673-46e7-a095-2361f6d00ef5 | cam-tcp-01 | 2026-06-15 04:03:36.21914+00  | 192 | 176 | 455 | 479 |     0.7547
 332 | 6350ad4a-7106-4610-a7f0-0a2c6058d94c | cam-tcp-01 | 2026-06-15 04:03:36.020556+00 | 189 | 177 | 457 | 479 |     0.7138
 331 | 6ab503c8-0e4c-4b1b-9594-0f81a7b76bb3 | cam-tcp-01 | 2026-06-15 04:03:35.818679+00 | 189 | 176 | 454 | 479 |     0.6404
 330 | ce4f3c13-75ff-48c3-9322-cabfb2ad441b | cam-tcp-01 | 2026-06-15 04:03:35.618317+00 | 191 | 175 | 471 | 479 |     0.6432
 329 | 11026250-bbbe-4cec-9fff-c933def32a01 | cam-tcp-01 | 2026-06-15 04:03:35.425431+00 | 191 | 175 | 455 | 479 |     0.7242
 328 | 0c656156-2b1b-4e07-a6bc-74e553661c92 | cam-tcp-01 | 2026-06-15 04:03:35.218212+00 | 194 | 174 | 487 | 479 |     0.6761
 327 | 365957b9-dc1d-4df4-9e82-b387625f72d2 | cam-tcp-01 | 2026-06-15 04:03:35.022901+00 | 192 | 174 | 459 | 479 |     0.7199
 326 | d64913d1-cdce-4922-8ce1-7ec0e1edb4b6 | cam-tcp-01 | 2026-06-15 04:03:34.812337+00 | 193 | 176 | 449 | 479 |     0.6696
 325 | 316aca63-5eba-4ac6-99a6-5954b4527e92 | cam-tcp-01 | 2026-06-15 04:03:34.614458+00 | 194 | 176 | 453 | 479 |     0.6877
 324 | c6357cac-09cb-4d23-ae1a-a6e1d8341c7a | cam-tcp-01 | 2026-06-15 04:03:34.414138+00 | 196 | 178 | 483 | 479 |     0.6739
 323 | 829af5d8-07a5-46e6-b9e5-125ed4b5776f | cam-tcp-01 | 2026-06-15 04:03:34.220811+00 | 197 | 178 | 476 | 479 |     0.6797
 322 | 0afb6cb8-9b4b-438b-9aa6-8e2b23f9296e | cam-tcp-01 | 2026-06-15 04:03:34.015048+00 | 195 | 179 | 462 | 479 |     0.6785
 321 | f4b81b2e-95cb-4a3b-a473-da3350843485 | cam-tcp-01 | 2026-06-15 04:03:33.81715+00  | 200 | 183 | 465 | 479 |     0.7362
 320 | 789f943f-c2d9-443d-9db8-da74aba94835 | cam-tcp-01 | 2026-06-15 04:03:33.616828+00 | 201 | 181 | 492 | 479 |     0.7031
 319 | 5538fb91-88a2-4528-9e4c-1489cc1734c4 | cam-tcp-01 | 2026-06-15 04:03:33.416394+00 | 202 | 180 | 482 | 479 |      0.739
 318 | dbb5579b-c19d-42f7-ace5-a06cb75fde39 | cam-tcp-01 | 2026-06-15 04:03:33.22454+00  | 203 | 180 | 489 | 479 |       0.75
 317 | b9a590c2-2e4f-4d1a-baf4-915b839bc1ce | cam-tcp-01 | 2026-06-15 04:03:33.021324+00 | 195 | 179 | 456 | 479 |     0.6939
 316 | 6d89739d-a0a0-4e06-a353-4f6f8a702eb9 | cam-tcp-01 | 2026-06-15 04:03:32.795357+00 | 201 | 177 | 468 | 479 |     0.7725
 315 | 6a10a92c-86e5-4ba7-9474-0c97ec27bb0b | cam-tcp-01 | 2026-06-15 04:03:32.592199+00 | 204 | 175 | 478 | 479 |     0.7233
 314 | 47b894ee-ddb4-4e6d-8ab3-c318222dc908 | cam-tcp-01 | 2026-06-15 04:03:32.404625+00 | 199 | 170 | 497 | 479 |     0.6918
 313 | 29fbdc41-2c7c-4724-bbfe-3079f8fff0f0 | cam-tcp-01 | 2026-06-15 04:03:32.200183+00 | 196 | 166 | 510 | 479 |     0.7272
